onset	duration	trial_type	stim_id	stim_file	stim_nsd_id	button_press
0	2	blank	n/a	n/a	n/a	0
4	2	blank	n/a	n/a	n/a	0
8	2	blank	n/a	n/a	n/a	0
12	2	stimulus	65	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-015_nsd-024598.png	24598	0
16	2	stimulus	128	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-028_nsd-042106.png	42106	0
20	2	stimulus	12	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-012_nsd-018576.png	18576	0
24	2	stimulus	114	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-014_nsd-027680.png	27680	0
28	2	stimulus	79	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-029_nsd-045752.png	45752	0
32	2	stimulus	93	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-043_nsd-064893.png	64893	0
36	2	stimulus	27	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-027_nsd-043879.png	43879	0
40	2	stimulus	40	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-040_nsd-062775.png	62775	0
44	2	stimulus	85	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-035_nsd-049531.png	49531	0
48	2	blank	n/a	n/a	n/a	0
52	2	stimulus	87	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-037_nsd-054386.png	54386	0
56	2	stimulus	102	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-002_nsd-008466.png	8466	0
60	2	stimulus	14	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-014_nsd-019405.png	19405	0
64	2	stimulus	149	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-049_nsd-071999.png	71999	0
68	2	stimulus	123	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-023_nsd-034172.png	34172	0
72	2	stimulus	30	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-030_nsd-048042.png	48042	0
76	2	stimulus	34	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-034_nsd-054089.png	54089	0
80	2	stimulus	141	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-041_nsd-062322.png	62322	0
84	2	stimulus	96	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-046_nsd-067143.png	67143	0
88	2	stimulus	2	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-002_nsd-001153.png	1153	0
92	2	stimulus	52	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-002_nsd-000889.png	889	0
96	2	stimulus	99	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-049_nsd-070329.png	70329	0
100	2	stimulus	146	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-046_nsd-068664.png	68664	0
104	2	stimulus	147	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-047_nsd-069292.png	69292	0
108	2	blank	n/a	n/a	n/a	0
112	2	stimulus	70	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-020_nsd-031700.png	31700	0
116	2	stimulus	41	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-041_nsd-063160.png	63160	0
120	2	stimulus	74	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-024_nsd-038750.png	38750	0
124	2	stimulus	103	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-003_nsd-008797.png	8797	0
128	2	stimulus	82	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-032_nsd-047783.png	47783	0
132	2	stimulus	106	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-006_nsd-017513.png	17513	0
136	2	stimulus	9	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-009_nsd-014006.png	14006	0
140	2	stimulus	21	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-021_nsd-031434.png	31434	0
144	2	stimulus	126	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-026_nsd-039245.png	39245	0
148	2	stimulus	61	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-011_nsd-014968.png	14968	0
152	2	blank	n/a	n/a	n/a	0
156	2	stimulus	57	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-007_nsd-009742.png	9742	0
160	2	catch	151	catch_images/catch_02.png	n/a	1
164	2	stimulus	75	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-025_nsd-039660.png	39660	0
168	2	stimulus	62	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-012_nsd-015646.png	15646	0
172	2	stimulus	73	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-023_nsd-035769.png	35769	0
176	2	stimulus	50	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-050_nsd-072974.png	72974	0
180	2	stimulus	71	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-021_nsd-032603.png	32603	0
184	2	stimulus	47	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-047_nsd-069505.png	69505	0
188	2	stimulus	107	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-007_nsd-017700.png	17700	0
192	2	stimulus	98	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-048_nsd-069911.png	69911	0
196	2	stimulus	83	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-033_nsd-049045.png	49045	0
200	2	blank	n/a	n/a	n/a	0
204	2	stimulus	42	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-042_nsd-064023.png	64023	0
208	2	stimulus	54	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-004_nsd-005622.png	5622	0
212	2	stimulus	91	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-041_nsd-061307.png	61307	0
216	2	stimulus	134	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-034_nsd-049287.png	49287	0
220	2	stimulus	78	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-028_nsd-043784.png	43784	0
224	2	stimulus	95	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-045_nsd-066763.png	66763	0
228	2	stimulus	11	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-011_nsd-018147.png	18147	0
232	2	stimulus	63	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-013_nsd-017624.png	17624	0
236	2	stimulus	71	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-021_nsd-032603.png	32603	0
240	2	stimulus	33	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-033_nsd-052285.png	52285	0
244	2	stimulus	68	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-018_nsd-030878.png	30878	0
248	2	stimulus	55	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-005_nsd-007884.png	7884	0
252	2	blank	n/a	n/a	n/a	0
256	2	stimulus	4	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-004_nsd-005749.png	5749	0
260	2	stimulus	126	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-026_nsd-039245.png	39245	0
264	2	catch	151	catch_images/catch_02.png	n/a	1
268	2	stimulus	147	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-047_nsd-069292.png	69292	0
272	2	stimulus	40	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-040_nsd-062775.png	62775	0
276	2	stimulus	102	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-002_nsd-008466.png	8466	0
280	2	stimulus	130	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-030_nsd-046225.png	46225	0
284	2	stimulus	108	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-008_nsd-017820.png	17820	0
288	2	stimulus	83	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-033_nsd-049045.png	49045	0
292	2	stimulus	75	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-025_nsd-039660.png	39660	0
296	2	stimulus	134	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-034_nsd-049287.png	49287	0
300	2	stimulus	11	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-011_nsd-018147.png	18147	0
304	2	blank	n/a	n/a	n/a	0
308	2	stimulus	117	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-017_nsd-030163.png	30163	0
312	2	stimulus	43	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-043_nsd-065269.png	65269	0
316	2	stimulus	112	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-012_nsd-026665.png	26665	0
320	2	stimulus	100	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-050_nsd-071110.png	71110	0
324	2	stimulus	103	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-003_nsd-008797.png	8797	0
328	2	stimulus	50	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-050_nsd-072974.png	72974	0
332	2	stimulus	64	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-014_nsd-022917.png	22917	0
336	2	stimulus	30	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-030_nsd-048042.png	48042	0
340	2	stimulus	2	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-002_nsd-001153.png	1153	0
344	2	stimulus	116	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-016_nsd-029497.png	29497	0
348	2	stimulus	60	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-010_nsd-014552.png	14552	0
352	2	blank	n/a	n/a	n/a	0
356	2	stimulus	122	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-022_nsd-033231.png	33231	0
360	2	catch	151	catch_images/catch_04.png	n/a	1
364	2	catch	151	catch_images/catch_10.png	n/a	1
368	2	stimulus	20	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-020_nsd-028024.png	28024	0
372	2	stimulus	110	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-010_nsd-021688.png	21688	0
376	2	stimulus	129	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-029_nsd-043213.png	43213	0
380	2	stimulus	90	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-040_nsd-059114.png	59114	0
384	2	stimulus	67	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-017_nsd-029783.png	29783	0
388	2	stimulus	5	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-005_nsd-005772.png	5772	0
392	2	stimulus	78	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-028_nsd-043784.png	43784	0
